method,model,strategy,selection,season,week,round_start,n_bets,round_staked,round_profit,bankroll_before,bankroll_after
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,31,2025-02-17,2,7077.274932758208,893.0928423181201,103347.96541692519,104241.0582592433
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,32,2025-02-24,1,3840.6756851381733,-3840.6756851381733,104241.0582592433,100400.38257410513
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,33,2025-03-03,2,267.75128451560494,27.697043275488156,100400.38257410513,100428.07961738062
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,34,2025-03-10,2,4806.626025625014,1201.6565064062536,100428.07961738062,101629.73612378688
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,35,2025-03-17,2,5539.404443205521,-285.7962295476208,101629.73612378688,101343.93989423926
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,36,2025-03-24,1,3667.9284873166075,733.5856974633214,101343.93989423926,102077.52559170258
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,37,2025-03-31,1,3021.423762406953,755.3559406017382,102077.52559170258,102832.88153230432
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,38,2025-04-07,1,2730.285903165196,-2730.285903165196,102832.88153230432,100102.59562913913
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,39,2025-04-14,1,1898.42627509541,265.7796785133572,100102.59562913913,100368.37530765249
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,40,2025-04-21,2,7623.4440189054785,1524.6888037810954,100368.37530765249,101893.06411143357
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,41,2025-04-28,0,0.0,0.0,101893.06411143357,101893.06411143357
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,42,2025-05-05,0,0.0,0.0,101893.06411143357,101893.06411143357
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,43,2025-05-12,0,0.0,0.0,101893.06411143357,101893.06411143357
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,44,2025-05-19,1,2531.0573298880536,506.2114659776106,101893.06411143357,102399.27557741119
weekly_walk_forward,gbm_calibrated,fractional_kelly,top3,2024-25,45,2025-05-26,0,0.0,0.0,102399.27557741119,102399.27557741119
weekly_walk_forward,lr,fixed_stake,top3,2024-25,1,2024-07-22,3,3000.0,-3000.0,100000.0,97000.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,2,2024-07-29,3,3000.0,770.0,97000.0,97770.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,3,2024-08-05,3,3000.0,-770.0,97770.0,97000.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,4,2024-08-12,3,3000.0,529.9999999999998,97000.0,97530.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,5,2024-08-19,3,3000.0,-740.0,97530.0,96790.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,6,2024-08-26,3,3000.0,459.99999999999994,96790.0,97250.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,7,2024-09-02,3,3000.0,70.00000000000011,97250.0,97320.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,8,2024-09-09,3,3000.0,-730.0000000000002,97320.0,96590.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,9,2024-09-16,3,3000.0,320.0000000000001,96590.0,96910.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,10,2024-09-23,3,3000.0,569.9999999999998,96910.0,97480.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,11,2024-09-30,3,3000.0,-730.0000000000002,97480.0,96750.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,12,2024-10-07,3,3000.0,-1520.0,96750.0,95230.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,13,2024-10-14,3,3000.0,-1730.0,95230.0,93500.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,14,2024-10-21,3,3000.0,370.0000000000001,93500.0,93870.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,15,2024-10-28,3,3000.0,310.00000000000006,93870.0,94180.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,16,2024-11-04,3,3000.0,-550.0,94180.0,93630.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,17,2024-11-11,3,3000.0,-1400.0,93630.0,92230.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,18,2024-11-18,3,3000.0,469.9999999999997,92230.0,92700.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,19,2024-11-25,3,3000.0,-1900.0,92700.0,90800.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,20,2024-12-02,3,3000.0,399.9999999999999,90800.0,91200.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,21,2024-12-09,3,3000.0,-780.0,91200.0,90420.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,22,2024-12-16,3,3000.0,419.9999999999998,90420.0,90840.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,23,2024-12-23,3,3000.0,300.0000000000003,90840.0,91140.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,24,2024-12-30,3,3000.0,-809.9999999999998,91140.0,90330.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,25,2025-01-06,3,3000.0,340.0000000000001,90330.0,90670.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,26,2025-01-13,3,3000.0,439.9999999999998,90670.0,91110.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,27,2025-01-20,3,3000.0,330.0000000000001,91110.0,91440.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,28,2025-01-27,3,3000.0,389.9999999999999,91440.0,91830.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,29,2025-02-03,3,3000.0,280.0000000000002,91830.0,92110.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,30,2025-02-10,3,3000.0,439.9999999999998,92110.0,92550.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,31,2025-02-17,3,3000.0,500.0,92550.0,93050.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,32,2025-02-24,3,3000.0,-720.0,93050.0,92330.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,33,2025-03-03,3,3000.0,-760.0,92330.0,91570.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,34,2025-03-10,3,3000.0,720.0,91570.0,92290.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,35,2025-03-17,3,3000.0,-340.0000000000001,92290.0,91950.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,36,2025-03-24,3,3000.0,419.9999999999998,91950.0,92370.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,37,2025-03-31,3,3000.0,-730.0000000000002,92370.0,91640.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,38,2025-04-07,3,3000.0,-670.0000000000002,91640.0,90970.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,39,2025-04-14,3,3000.0,-730.0000000000002,90970.0,90240.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,40,2025-04-21,3,3000.0,479.99999999999994,90240.0,90720.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,41,2025-04-28,3,3000.0,379.9999999999999,90720.0,91100.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,42,2025-05-05,3,3000.0,-739.9999999999999,91100.0,90360.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,43,2025-05-12,3,3000.0,300.00000000000006,90360.0,90660.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,44,2025-05-19,3,3000.0,-630.0,90660.0,90030.0
weekly_walk_forward,lr,fixed_stake,top3,2024-25,45,2025-05-26,3,3000.0,-560.0,90030.0,89470.0
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,1,2024-07-22,2,1695.689690024431,-1695.689690024431,100000.0,98304.31030997557
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,2,2024-07-29,3,9562.713552489511,2599.4898551422148,98304.31030997557,100903.80016511779
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,3,2024-08-05,3,3227.8800881167854,-851.3240637863308,100903.80016511779,100052.47610133146
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,4,2024-08-12,3,6474.302020917678,1142.8835399581305,100052.47610133146,101195.35964128959
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,5,2024-08-19,2,8243.161066956101,-4486.757226783988,101195.35964128959,96708.6024145056
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,6,2024-08-26,2,3596.04910127944,610.2376560157886,96708.6024145056,97318.84007052139
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,7,2024-09-02,1,162.9483887292539,-162.9483887292539,97318.84007052139,97155.89168179213
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,8,2024-09-09,1,1169.6601345950103,163.7524188433013,97155.89168179213,97319.64410063543
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,9,2024-09-16,2,6059.558858964398,702.7281612640154,97319.64410063543,98022.37226189945
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,10,2024-09-23,2,9101.344925912617,1820.2689851825232,98022.37226189945,99842.64124708196
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,11,2024-09-30,3,7302.157990223207,-2218.8462952883892,99842.64124708196,97623.79495179358
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,12,2024-10-07,2,3391.962266798849,-1755.1589910773987,97623.79495179358,95868.63596071617
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,13,2024-10-14,1,2308.614206626333,623.3258357891099,95868.63596071617,96491.96179650527
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,14,2024-10-21,3,4622.017255474721,688.3593813526454,96491.96179650527,97180.32117785793
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,15,2024-10-28,3,13054.657113771711,1357.1917254793443,97180.32117785793,98537.51290333728
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,16,2024-11-04,2,6596.957207128438,-3415.631644516629,98537.51290333728,95121.88125882065
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,17,2024-11-11,2,623.6376502375444,-623.6376502375444,95121.88125882065,94498.2436085831
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,18,2024-11-18,2,6597.394428481736,996.8064934214361,94498.2436085831,95495.05010200453
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,19,2024-11-25,2,2243.7499436548724,-2237.302228433825,95495.05010200453,93257.7478735707
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,20,2024-12-02,2,5239.788033191251,541.2858225045069,93257.7478735707,93799.0336960752
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,21,2024-12-09,0,0.0,0.0,93799.0336960752,93799.0336960752
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,22,2024-12-16,0,0.0,0.0,93799.0336960752,93799.0336960752
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,23,2024-12-23,0,0.0,0.0,93799.0336960752,93799.0336960752
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,24,2024-12-30,1,4064.402557078663,447.08428127865335,93799.0336960752,94246.11797735386
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,25,2025-01-06,1,3900.0044384833495,351.00039946350176,94246.11797735386,94597.11837681737
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,26,2025-01-13,1,2851.172436985398,484.69931428751744,94597.11837681737,95081.81769110488
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,27,2025-01-20,2,2687.2710772165656,323.55976861421175,95081.81769110488,95405.3774597191
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,28,2025-01-27,3,13152.671916538493,1678.0339778482935,95405.3774597191,97083.41143756738
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,29,2025-02-03,2,6667.957660768016,666.7957660768022,97083.41143756738,97750.20720364418
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,30,2025-02-10,0,0.0,0.0,97750.20720364418,97750.20720364418
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,31,2025-02-17,2,7640.2449848216365,1510.0893878842235,97750.20720364418,99260.2965915284
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,32,2025-02-24,0,0.0,0.0,99260.2965915284,99260.2965915284
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,33,2025-03-03,1,546.3771220719286,76.49279709006996,99260.2965915284,99336.78938861848
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,34,2025-03-10,1,506.67834437054876,126.66958609263719,99336.78938861848,99463.45897471112
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,35,2025-03-17,1,156.0731322443339,68.6721781875069,99463.45897471112,99532.13115289863
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,36,2025-03-24,1,699.9768791216064,97.99676307702484,99532.13115289863,99630.12791597565
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,37,2025-03-31,1,3512.9341779854685,491.81078491796524,99630.12791597565,100121.93870089362
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,38,2025-04-07,0,0.0,0.0,100121.93870089362,100121.93870089362
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,39,2025-04-14,1,229.93308885826116,29.891301551573925,100121.93870089362,100151.83000244519
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,40,2025-04-21,2,4999.201853098512,999.8403706197023,100151.83000244519,101151.67037306489
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,41,2025-04-28,0,0.0,0.0,101151.67037306489,101151.67037306489
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,42,2025-05-05,0,0.0,0.0,101151.67037306489,101151.67037306489
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,43,2025-05-12,0,0.0,0.0,101151.67037306489,101151.67037306489
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,44,2025-05-19,1,800.6074843624439,160.12149687248873,101151.67037306489,101311.79186993737
weekly_walk_forward,lr,fractional_kelly,top3,2024-25,45,2025-05-26,0,0.0,0.0,101311.79186993737,101311.79186993737
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,1,2024-07-22,3,3000.0,-3000.0,100000.0,97000.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,2,2024-07-29,3,3000.0,770.0,97000.0,97770.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,3,2024-08-05,3,3000.0,-770.0,97770.0,97000.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,4,2024-08-12,3,3000.0,519.9999999999998,97000.0,97520.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,5,2024-08-19,3,3000.0,-740.0,97520.0,96780.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,6,2024-08-26,3,3000.0,510.0,96780.0,97290.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,7,2024-09-02,3,3000.0,70.00000000000011,97290.0,97360.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,8,2024-09-09,3,3000.0,-730.0000000000002,97360.0,96630.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,9,2024-09-16,3,3000.0,320.0000000000001,96630.0,96950.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,10,2024-09-23,3,3000.0,549.9999999999998,96950.0,97500.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,11,2024-09-30,3,3000.0,-700.0000000000002,97500.0,96800.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,12,2024-10-07,3,3000.0,-1520.0,96800.0,95280.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,13,2024-10-14,3,3000.0,-369.9999999999999,95280.0,94910.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,14,2024-10-21,3,3000.0,370.0000000000001,94910.0,95280.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,15,2024-10-28,3,3000.0,310.00000000000006,95280.0,95590.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,16,2024-11-04,3,3000.0,-530.0,95590.0,95060.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,17,2024-11-11,3,3000.0,-1430.0,95060.0,93630.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,18,2024-11-18,3,3000.0,439.9999999999997,93630.0,94070.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,19,2024-11-25,3,3000.0,-1900.0,94070.0,92170.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,20,2024-12-02,3,3000.0,429.9999999999999,92170.0,92600.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,21,2024-12-09,3,3000.0,-780.0,92600.0,91820.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,22,2024-12-16,3,3000.0,419.9999999999998,91820.0,92240.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,23,2024-12-23,3,3000.0,300.0000000000003,92240.0,92540.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,24,2024-12-30,3,3000.0,-809.9999999999998,92540.0,91730.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,25,2025-01-06,3,3000.0,330.00000000000006,91730.0,92060.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,26,2025-01-13,3,3000.0,519.9999999999998,92060.0,92580.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,27,2025-01-20,3,3000.0,330.0000000000001,92580.0,92910.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,28,2025-01-27,3,3000.0,389.9999999999999,92910.0,93300.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,29,2025-02-03,3,3000.0,280.0000000000002,93300.0,93580.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,30,2025-02-10,3,3000.0,489.9999999999998,93580.0,94070.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,31,2025-02-17,3,3000.0,500.0,94070.0,94570.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,32,2025-02-24,3,3000.0,-720.0,94570.0,93850.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,33,2025-03-03,3,3000.0,-760.0,93850.0,93090.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,34,2025-03-10,3,3000.0,790.0,93090.0,93880.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,35,2025-03-17,3,3000.0,-340.0000000000001,93880.0,93540.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,36,2025-03-24,3,3000.0,-720.0000000000002,93540.0,92820.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,37,2025-03-31,3,3000.0,469.9999999999998,92820.0,93290.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,38,2025-04-07,3,3000.0,-650.0000000000001,93290.0,92640.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,39,2025-04-14,3,3000.0,-730.0000000000002,92640.0,91910.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,40,2025-04-21,3,3000.0,479.99999999999994,91910.0,92390.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,41,2025-04-28,3,3000.0,419.99999999999994,92390.0,92810.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,42,2025-05-05,3,3000.0,-740.0,92810.0,92070.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,43,2025-05-12,3,3000.0,300.00000000000006,92070.0,92370.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,44,2025-05-19,3,3000.0,-630.0,92370.0,91740.0
weekly_walk_forward,mlp,fixed_stake,top3,2024-25,45,2025-05-26,3,3000.0,-560.0,91740.0,91180.0
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,1,2024-07-22,2,3834.7119751218,-3834.7119751218,100000.0,96165.2880248782
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,2,2024-07-29,1,3159.0637537166867,1042.4910387265068,96165.2880248782,97207.77906360471
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,3,2024-08-05,3,7824.168211636568,-1714.799632761251,97207.77906360471,95492.97943084345
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,4,2024-08-12,0,0.0,0.0,95492.97943084345,95492.97943084345
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,5,2024-08-19,2,7231.976830812213,-4332.329956873566,95492.97943084345,91160.64947396988
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,6,2024-08-26,1,1161.518370951628,313.60996015693956,91160.64947396988,91474.25943412683
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,7,2024-09-02,2,516.4660330116418,246.89286531190618,91474.25943412683,91721.15229943873
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,8,2024-09-09,0,0.0,0.0,91721.15229943873,91721.15229943873
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,9,2024-09-16,3,13575.122443100787,1457.5593570436272,91721.15229943873,93178.71165648235
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,10,2024-09-23,3,3177.842375420233,586.2871541306783,93178.71165648235,93764.99881061303
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,11,2024-09-30,2,9406.973505674752,1411.655498343481,93764.99881061303,95176.65430895651
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,12,2024-10-07,2,4832.173180508811,2210.8992383539703,95176.65430895651,97387.55354731048
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,13,2024-10-14,3,6554.119011196275,-731.9769184551726,97387.55354731048,96655.5766288553
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,14,2024-10-21,1,2205.6064915977763,374.9531035716218,96655.5766288553,97030.52973242692
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,15,2024-10-28,0,0.0,0.0,97030.52973242692,97030.52973242692
weekly_walk_forward,mlp,fractional_kelly,top3,2024-25,16,2024-11-04,0,0.0,0.0,97030.52973242692,97030.52973242692
